uniqueid,assignmentid,workerid,hitid,ipaddress,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,datastring
A1C4QVVD299JN:3KB8R4ZV1E78P976NO4JEQLIS1UGB4,3KB8R4ZV1E78P976NO4JEQLIS1UGB4,A1C4QVVD299JN,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:33:43.429289,,2015-11-30 22:41:44.071657,0,102,
A2OG7XGWOX5ZEF:3PH3VY7DJLX04T0M87O4MBE9DR2WZJ,3PH3VY7DJLX04T0M87O4MBE9DR2WZJ,A2OG7XGWOX5ZEF,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:01:04.91062,,2015-11-30 21:13:08.430078,0,101,
A2LAASG3U6Z0E8:3EFE17QCRC5L6RJJIG8WPF7JBPSHS4,3EFE17QCRC5L6RJJIG8WPF7JBPSHS4,A2LAASG3U6Z0E8,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:31:50.556798,,2015-11-30 22:43:33.78789,0,101,
A2XQY3UP32VEZQ:3M23Y66PO27592Z2MXHSSOIT2BP6S5,3M23Y66PO27592Z2MXHSSOIT2BP6S5,A2XQY3UP32VEZQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:45:30.686292,,2015-12-01 02:04:10.482687,0,101,
A2KILX22PTLDP5:3OVHNO1VE611VN0VRCJEUNPO6BWZDD,3OVHNO1VE611VN0VRCJEUNPO6BWZDD,A2KILX22PTLDP5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:04:33.997635,,2015-11-30 21:19:37.064984,0,103,
A10DCC73F2CKHC:3UOUJI6MTDEY7UB2CPLI72D1KBTXUO,3UOUJI6MTDEY7UB2CPLI72D1KBTXUO,A10DCC73F2CKHC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:13:03.385736,,2015-11-30 21:24:23.545071,0,102,
A1DQ9DDP3TI8HL:3MYYFCXHJ37O4AMX89UW6CFCI9SG4D,3MYYFCXHJ37O4AMX89UW6CFCI9SG4D,A1DQ9DDP3TI8HL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:44:02.627902,,2015-12-01 02:53:35.932959,0,101,
A13QO4ZHN8S3XB:34Z02EIMISDBARQ29861TS4ORR50TB,34Z02EIMISDBARQ29861TS4ORR50TB,A13QO4ZHN8S3XB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 23:04:55.162959,,2015-11-30 23:16:30.858421,0,102,
A3LI0O659I8GFX:3H7Z272LX77QFVMHHKJ0M2VF5MVLP0,3H7Z272LX77QFVMHHKJ0M2VF5MVLP0,A3LI0O659I8GFX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:41:18.163347,,2015-11-30 22:50:30.517584,0,101,
A388O5WS4R70DA:3KRVW3HTZNL7Y5KU9DO9HKFFSBRSMO,3KRVW3HTZNL7Y5KU9DO9HKFFSBRSMO,A388O5WS4R70DA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:34:51.566634,,2015-11-30 22:49:34.97649,0,101,
A3NRZ2NUI5XLN7:3DYGAII7PL816S2U9PRW3OU9FSOQP0,3DYGAII7PL816S2U9PRW3OU9FSOQP0,A3NRZ2NUI5XLN7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:47:17.072858,,2015-12-01 00:59:41.288839,0,101,
A1XMFODRPFWKJ7:3L2IS5HSFAITV0XYAJY990M3IXKNUV,3L2IS5HSFAITV0XYAJY990M3IXKNUV,A1XMFODRPFWKJ7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:18:30.534952,,2015-11-30 21:33:31.465645,0,101,
AIBFR88A00FP3:369J354OFDA2JXQBRXNB3AZQEZGG6E,369J354OFDA2JXQBRXNB3AZQEZGG6E,AIBFR88A00FP3,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:17:35.421815,,2015-11-30 21:32:40.884543,0,101,
A22MNN3ZTBSAY3:3EA3QWIZ4IVMHM7IDYV7ZW4KDKJITJ,3EA3QWIZ4IVMHM7IDYV7ZW4KDKJITJ,A22MNN3ZTBSAY3,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:21:07.665658,,2015-11-30 21:32:16.47126,0,101,
AXJJYIFR3JVRJ:3KRVW3HTZNL7Y5KU9DO9HKFFSBRSMO,3KRVW3HTZNL7Y5KU9DO9HKFFSBRSMO,AXJJYIFR3JVRJ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:30:11.28796,,,0,103,
A2T3IN0PMUBX4T:37FMASSAYCRML0D1DC4MZ2YY7EMBIR,37FMASSAYCRML0D1DC4MZ2YY7EMBIR,A2T3IN0PMUBX4T,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:37:10.120496,,2015-11-30 22:56:25.473108,0,101,
A366JCV00ETS7V:3AAPLD8UCCHMLRWY7GDMZK35D89TH8,3AAPLD8UCCHMLRWY7GDMZK35D89TH8,A366JCV00ETS7V,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 23:39:48.320136,,2015-11-30 23:55:46.525457,0,102,
A24F1UPER626KR:3TPZPLC3M0C9ZRWSBEF0QG1Y5043P4,3TPZPLC3M0C9ZRWSBEF0QG1Y5043P4,A24F1UPER626KR,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:47:57.611026,,2015-11-30 22:57:39.119655,0,101,
AWQ1WBA5BZZ6P:3WJ1OXY92AGODKWWYCSZR2KEM098AY,3WJ1OXY92AGODKWWYCSZR2KEM098AY,AWQ1WBA5BZZ6P,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:48:17.450949,,2015-12-01 01:59:05.779884,0,101,
A1OZPLHNIU1519:36DSNE9QZ5Y2Z5MGZZU8HNDXRS0JOL,36DSNE9QZ5Y2Z5MGZZU8HNDXRS0JOL,A1OZPLHNIU1519,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:36:12.721057,,2015-12-01 00:49:06.329611,0,101,
ATA8OGSYN5YPS:38YMOXR4MUZYGJGB62RTPDLE8OIW67,38YMOXR4MUZYGJGB62RTPDLE8OIW67,ATA8OGSYN5YPS,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:12:37.884157,,2015-12-01 01:30:17.667006,0,101,
A7OVF55GAEQ30:351SEKWQS0H1WG1CCNTKMLTFR8OMDV,351SEKWQS0H1WG1CCNTKMLTFR8OMDV,A7OVF55GAEQ30,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:33:52.570697,,2015-12-01 00:51:38.480047,0,101,
A24NDC7JH9LEM1:32EYX73OY09EAYPQ3QFQIKRDJVIRUY,32EYX73OY09EAYPQ3QFQIKRDJVIRUY,A24NDC7JH9LEM1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:39:35.692495,,2015-12-01 00:51:47.987044,0,101,
AXSC8HMBL22AD:386CSBG1OZMTWMKPUTSNXO3SKN66QI,386CSBG1OZMTWMKPUTSNXO3SKN66QI,AXSC8HMBL22AD,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:16:26.931514,,2015-12-01 02:29:31.615004,0,101,
A2EYW9P193ES4W:3QAVNHZ3EM4JSRGFS113W76K607ALL,3QAVNHZ3EM4JSRGFS113W76K607ALL,A2EYW9P193ES4W,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:49:28.875761,,2015-12-01 02:06:17.743811,0,101,
A1MKNUUHNEW9P8:3MYYFCXHJ37O4AMX89UW6CFCI9P4GY,3MYYFCXHJ37O4AMX89UW6CFCI9P4GY,A1MKNUUHNEW9P8,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:44:45.049612,,2015-12-01 01:56:57.170905,0,101,
A5VESE1IEUOVQ:3KKG4CDWKIY9P0ZPU3OMEVTPEWU497,3KKG4CDWKIY9P0ZPU3OMEVTPEWU497,A5VESE1IEUOVQ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:52:00.223811,,2015-12-01 02:01:12.916318,0,101,
A23J747VJ9PJL:33PPUNGG385VWXJ09DEYZC6SLD4RZU,33PPUNGG385VWXJ09DEYZC6SLD4RZU,A23J747VJ9PJL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:00:49.844225,,2015-12-01 02:18:31.636312,0,101,
AVMPN6L3KZ6S0:3YT88D1N08Y8O0ZCYMASUZFZBQEK30,3YT88D1N08Y8O0ZCYMASUZFZBQEK30,AVMPN6L3KZ6S0,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:44:11.401774,,2015-12-01 02:58:13.413011,0,101,
A345YA587PH9FB:34S6N1K2ZVJY2EOTY7BVDTTOJV0LHA,34S6N1K2ZVJY2EOTY7BVDTTOJV0LHA,A345YA587PH9FB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:44:32.554189,,2015-12-01 02:54:44.818213,0,101,
A3NTFN1UM98L38:3EO896NRAWVICXROVGG7BXJKQ1STJU,3EO896NRAWVICXROVGG7BXJKQ1STJU,A3NTFN1UM98L38,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 18:27:20.268326,,,0,103,
AVHABUDG88VGH:3R6BYFZZP7C9OCECH0QJL2CYAPXFXS,3R6BYFZZP7C9OCECH0QJL2CYAPXFXS,AVHABUDG88VGH,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:42:52.502206,,2015-12-01 02:59:26.563206,0,101,
A2FTE80ZLZ9MEC:32KTQ2V7RDFPTQOV07OI0PAP0NJ9MB,32KTQ2V7RDFPTQOV07OI0PAP0NJ9MB,A2FTE80ZLZ9MEC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:44:33.290174,,2015-12-01 02:59:29.712853,0,101,
A21LYHAOO5P2CC:3G0WWMR1UVK137QHTAE4ZZPEFDXNQB,3G0WWMR1UVK137QHTAE4ZZPEFDXNQB,A21LYHAOO5P2CC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:57:36.5015,,2015-12-01 03:08:02.231581,0,102,
A2A2PCKG5Q3U2G:3CP1TO84PT1GLZIQNZSH90RP8MJ25M,3CP1TO84PT1GLZIQNZSH90RP8MJ25M,A2A2PCKG5Q3U2G,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:51:27.707919,,2015-12-01 03:08:54.140636,0,101,
A1CVZTYOO1Y32W:3WMOAN2SRBXT8FMYF98E5MOMW5CVND,3WMOAN2SRBXT8FMYF98E5MOMW5CVND,A1CVZTYOO1Y32W,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 03:00:18.165985,,2015-12-01 03:12:15.940397,0,101,
A37RHQPON2RJYL:3EO896NRAWVICXROVGG7BXJKQZ4JTS,3EO896NRAWVICXROVGG7BXJKQZ4JTS,A37RHQPON2RJYL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 19:31:06.887971,,2015-11-30 19:42:01.952746,0,101,
A3H48TMCITL94X:37Q970SNZE8A2GY5GR5BXSRCUZU1SL,37Q970SNZE8A2GY5GR5BXSRCUZU1SL,A3H48TMCITL94X,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 20:51:50.817657,,2015-11-30 21:05:04.628403,0,101,
A3G5IPGLH1IIZN:3WT783CTPBHV8XR1L280OZ03U8ZCBL,3WT783CTPBHV8XR1L280OZ03U8ZCBL,A3G5IPGLH1IIZN,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 20:59:43.168159,,2015-11-30 21:14:59.451346,0,101,
A3T90ZWPBV0MCI:3IAEQB9FMEKX1SVQGPZ7VJV6P9SWDK,3IAEQB9FMEKX1SVQGPZ7VJV6P9SWDK,A3T90ZWPBV0MCI,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:03:56.483739,,2015-11-30 21:15:42.824941,0,101,
A1YRLN7DX2UK1X:3HL8HNGX451JNGWEEKK55ZQG3MSF9V,3HL8HNGX451JNGWEEKK55ZQG3MSF9V,A1YRLN7DX2UK1X,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:48:52.266774,,,0,103,
A5KZLEGBMV0DY:336KAV9KYQSENNSAY1XEKXPI3REY2P,336KAV9KYQSENNSAY1XEKXPI3REY2P,A5KZLEGBMV0DY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:49:24.454714,,,0,103,
A3IMWVZHIVIKKW:3NL0RFNU0FNT6WIGY0FB4475PQTK44,3NL0RFNU0FNT6WIGY0FB4475PQTK44,A3IMWVZHIVIKKW,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:30:44.201972,,2015-11-30 22:38:57.38133,0,101,
AV3GP5YAMSMSL:3OF2M9AATGO99T65JT51Y0KEQLXZKW,3OF2M9AATGO99T65JT51Y0KEQLXZKW,AV3GP5YAMSMSL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:48:54.013996,,2015-11-30 22:58:10.142799,0,101,
A1NOBMZZ0XZMQC:3KAKFY4PGU2HI59OYJPGHJ0MJM93IS,3KAKFY4PGU2HI59OYJPGHJ0MJM93IS,A1NOBMZZ0XZMQC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:49:09.04669,,2015-11-30 23:04:14.039934,0,102,
A3G4SJREB8K0BG:3Y4W8Q93LZKKM3VLQFUB9HCSI1UDVX,3Y4W8Q93LZKKM3VLQFUB9HCSI1UDVX,A3G4SJREB8K0BG,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:31:18.239559,,2015-11-30 22:44:00.450685,0,101,
A3RQ1LPY83HK8L:31HQ4X3T3SANSN2991NUH70QS61SLM,31HQ4X3T3SANSN2991NUH70QS61SLM,A3RQ1LPY83HK8L,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:30:14.075421,,2015-11-30 22:43:03.129254,0,101,
A3BTEZBYTU9M1B:3NG53N1RLVJV0O2YNVAWHX99LMW8P1,3NG53N1RLVJV0O2YNVAWHX99LMW8P1,A3BTEZBYTU9M1B,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:37:26.576899,,,0,104,
A2MG1LLIKMGAMX:3RGU30DZTA8EZ214MJFVPJOSWSFJM0,3RGU30DZTA8EZ214MJFVPJOSWSFJM0,A2MG1LLIKMGAMX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:46:18.322706,,2015-11-30 23:05:33.288666,0,101,
A3BTW2I69IR1AE:39L1G8WVWQR6IZDQQC4APKJ02KB31D,39L1G8WVWQR6IZDQQC4APKJ02KB31D,A3BTW2I69IR1AE,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:48:32.968957,,2015-12-01 01:59:16.295654,0,101,
A1IU5OP7BBZHZ7:32SVAV9L3F92CNQQMVX30LC36EEA35,32SVAV9L3F92CNQQMVX30LC36EEA35,A1IU5OP7BBZHZ7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:15:30.243842,,2015-12-01 01:27:23.95765,0,101,
A3RKOMHCIRVN0N:3FTOP5WARFOHWOUXXESXRMHFTPH0J9,3FTOP5WARFOHWOUXXESXRMHFTPH0J9,A3RKOMHCIRVN0N,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:03:29.075513,,2015-12-01 00:12:10.558475,0,101,
A1VCAMP3XM62R4:3FK0YFF9PZG6GKV7H0U5F3IZI8ZVVF,3FK0YFF9PZG6GKV7H0U5F3IZI8ZVVF,A1VCAMP3XM62R4,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:07:52.5737,,2015-12-01 00:17:09.922801,0,104,
AYBZNPQAINQ7L:3QJOXOW4XJR6OMFC8I44S3B0RKPMEO,3QJOXOW4XJR6OMFC8I44S3B0RKPMEO,AYBZNPQAINQ7L,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:34:08.743961,,2015-12-01 00:48:08.665963,0,102,
A1IZ4NX41GKU4X:3J4Q2Z4UTY3RQ1ZVLB5RVI258PRWQ1,3J4Q2Z4UTY3RQ1ZVLB5RVI258PRWQ1,A1IZ4NX41GKU4X,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:37:17.362524,,2015-12-01 00:47:17.612238,0,101,
A24Z8V5IV2VJ8F:33LKR6A5KEKBHGBK5RA17XNYWJH1TL,33LKR6A5KEKBHGBK5RA17XNYWJH1TL,A24Z8V5IV2VJ8F,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 00:37:32.499908,,2015-12-01 00:49:46.900753,0,101,
A302UD6FALLCC8:31LM9EDVOLSKHKM4YKUV2YDS1I1NJG,31LM9EDVOLSKHKM4YKUV2YDS1I1NJG,A302UD6FALLCC8,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:51:12.703053,,,0,103,
A3O1RGEDKWD4QL:3QFUFYSY9YFIQAQ2XPOEORF0HUPF4A,3QFUFYSY9YFIQAQ2XPOEORF0HUPF4A,A3O1RGEDKWD4QL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:47:32.053464,,2015-12-01 02:03:36.386013,0,101,
A2U5K5WW79T4Q2:31Z0PCVWUKFPS2QMU7RA87EBZ5N7TU,31Z0PCVWUKFPS2QMU7RA87EBZ5N7TU,A2U5K5WW79T4Q2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:51:36.517295,,2015-12-01 02:00:32.265167,0,102,
A091751815T19WQV7KDMD:3MAOD8E57QALC4RTFO9WT7L7CGGXNE,3MAOD8E57QALC4RTFO9WT7L7CGGXNE,A091751815T19WQV7KDMD,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:48:56.516035,,2015-12-01 01:58:43.389045,0,101,
A3BC5HW0PSLRZM:3PQ8K71NHXK2W8PBVACDNTQ9CO8AA3,3PQ8K71NHXK2W8PBVACDNTQ9CO8AA3,A3BC5HW0PSLRZM,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:47:37.859574,,2015-12-01 02:09:43.927129,0,105,
AVKCMN1H2W7LM:3WT783CTPBHV8XR1L280OZ03U9ECB2,3WT783CTPBHV8XR1L280OZ03U9ECB2,AVKCMN1H2W7LM,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:47:26.560063,,2015-12-01 02:01:37.029663,0,101,
A2LJRJUH5XEPT9:3Z4AIRP3C6DIYXK4A1BYW0849FF1XE,3Z4AIRP3C6DIYXK4A1BYW0849FF1XE,A2LJRJUH5XEPT9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:45:49.389042,,2015-12-01 02:56:21.848847,0,101,
A3CFAEGXBRS2RS:36AHBNMV1RC1QXQQVQHVGGGM0I9DYJ,36AHBNMV1RC1QXQQVQHVGGGM0I9DYJ,A3CFAEGXBRS2RS,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:51:36.576975,,2015-12-01 02:02:09.955359,0,101,
AWW4I36TBGE2D:3E47SOBEYQW5V557RC0HAM4GPZ1ICK,3E47SOBEYQW5V557RC0HAM4GPZ1ICK,AWW4I36TBGE2D,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:44:10.755355,,2015-12-01 02:55:49.056595,0,101,
A3FUW3458K3KO:3HFNH7HEMHEVTF9V66199FGHE17GQS,3HFNH7HEMHEVTF9V66199FGHE17GQS,A3FUW3458K3KO,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:01:51.1508,,2015-12-01 02:11:30.500947,0,101,
A3K6V27ZCPYCUC:3URFVVM165INCPBHD7934NTCSC9ZU7,3URFVVM165INCPBHD7934NTCSC9ZU7,A3K6V27ZCPYCUC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:37:51.802416,,2015-12-01 02:48:00.687685,0,101,
A15RR4SHBFU2LY:3KJYX6QCM9BXPPVD0BGMCF75NL7JVX,3KJYX6QCM9BXPPVD0BGMCF75NL7JVX,A15RR4SHBFU2LY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:45:55.253441,,,0,103,
AAVCQJFEUMPTI:3XM0HYN6NKZC9PCP0YWW975VWPAEPM,3XM0HYN6NKZC9PCP0YWW975VWPAEPM,AAVCQJFEUMPTI,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:44:20.172762,,2015-12-01 02:53:38.343415,0,102,
A2S85OWP5FWIVV:30JNVC0OR9K9TB46QCJRUFSIT1OHQW,30JNVC0OR9K9TB46QCJRUFSIT1OHQW,A2S85OWP5FWIVV,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:51:52.095412,,2015-12-01 03:02:56.928497,0,102,
A6N75CA2Q91S1:3A4NIXBJ76ZKUSP4P4R85Y1K0H0LMK,3A4NIXBJ76ZKUSP4P4R85Y1K0H0LMK,A6N75CA2Q91S1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 02:58:22.542781,,2015-12-01 03:07:32.32271,0,101,
A1EOQO3VIEBTFM:30H4UDGLT2IALD42HWKFMFA45R2PMN,30H4UDGLT2IALD42HWKFMFA45R2PMN,A1EOQO3VIEBTFM,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 03:04:15.68007,,2015-12-01 03:13:47.735195,0,101,
A2GS6VJEP91PA9:3SKRO2GZ71RCEXLXBIW96602D601KP,3SKRO2GZ71RCEXLXBIW96602D601KP,A2GS6VJEP91PA9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 03:07:39.383371,,2015-12-01 03:15:30.879805,0,104,
A10QUVJBDFSJYH:3BQU611VFPKAM651BYKDV3450OE99E,3BQU611VFPKAM651BYKDV3450OE99E,A10QUVJBDFSJYH,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 03:27:36.791595,,2015-12-01 03:44:02.458402,0,102,
A9MGD6PRW1N7K:3JPSL1DZ5SZ9GRJ04EHI9ZA9BVDNA6,3JPSL1DZ5SZ9GRJ04EHI9ZA9BVDNA6,A9MGD6PRW1N7K,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 03:33:22.575243,,2015-12-01 03:47:39.520404,0,101,
A1BWS5AD2T4NIR:33FBRBDW6OZC6ZTUIQOQXXA2M42C8E,33FBRBDW6OZC6ZTUIQOQXXA2M42C8E,A1BWS5AD2T4NIR,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 21:02:22.35785,,2015-12-01 21:13:26.689689,0,101,
AKM7BAAH9OPGW:3F6KKYWMNB17EYMCOO8KZ0IFWXMNDI,3F6KKYWMNB17EYMCOO8KZ0IFWXMNDI,AKM7BAAH9OPGW,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 19:31:22.685276,,2015-11-30 19:41:37.967263,0,101,
A20J7F7PKEZZV2:3Z3ZLGNNSIUUZ3X7BRUPQLR8AVKQ3A,3Z3ZLGNNSIUUZ3X7BRUPQLR8AVKQ3A,A20J7F7PKEZZV2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 19:32:49.600749,,2015-11-30 19:54:27.139419,0,102,
A2OXK84K27DUD7:3L0KT67Y8EG7SM98SGCKBF2M1K2YSF,3L0KT67Y8EG7SM98SGCKBF2M1K2YSF,A2OXK84K27DUD7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 20:51:59.718512,,2015-11-30 21:08:44.26845,0,101,
A29N8JHTKLT99B:3HYA4D452RJ8NWBFTB5QVCI2XGTF2E,3HYA4D452RJ8NWBFTB5QVCI2XGTF2E,A29N8JHTKLT99B,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-01 01:48:20.87712,,2015-12-01 02:08:28.257916,0,103,
A34XI67018IK8:3TESA3PJ31A40A7PPGSN5BG90L6MM1,3TESA3PJ31A40A7PPGSN5BG90L6MM1,A34XI67018IK8,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:05:06.99142,,2015-11-30 21:15:58.388361,0,101,
ARSXA2ZPDMVVL:3DI28L7YXAE9SXTNFWL68BNXT9OE12,3DI28L7YXAE9SXTNFWL68BNXT9OE12,ARSXA2ZPDMVVL,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:34:17.512429,,2015-11-30 22:45:32.95539,0,102,
ACWGD3ZOAY2EC:3AAJC4I4FGSEY90N185PXLK1BVTJZB,3AAJC4I4FGSEY90N185PXLK1BVTJZB,ACWGD3ZOAY2EC,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 21:15:15.319399,,2015-11-30 21:27:05.07402,0,102,
A1YWJ3SMYC3W23:3IOEN3P9S7J5FI089E28WNVKCB0619,3IOEN3P9S7J5FI089E28WNVKCB0619,A1YWJ3SMYC3W23,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 22:32:00.234582,,,0,103,
AZSAF65XFKDK7:3XC1O3LBOSMO7NFOY1SKRCWCUPHTLE,3XC1O3LBOSMO7NFOY1SKRCWCUPHTLE,AZSAF65XFKDK7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-11-30 23:06:03.838479,,2015-11-30 23:19:06.269838,0,101,
